epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,overall_best_prog_prefix
223,0.07303964790234374,0.7910245209319623,0.9314079241895948,0.8543523843600405,12.0,20.692,0.36088640538945094,210,96,(((sin(((1/Omega)-(((x)**(2))-1))))**(0.5))*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[5.3254083  0.15862376],[ 4.6924851 -1.01012  ]
224,0.07993487706264256,0.797754503066638,0.9314079241895948,0.8789216422521507,12.0,20.438,0.5310799504920858,247,105,((((((cos(log(1)))**(2))*(Omega-x)))**(0.5))/((H0)**(-1))),((((((Omega+x))**(0.5)))**(0.5))*H0),[8.23277693 1.01011957],[ 4.6924851 -1.01012  ]
225,0.07233560371640406,0.7911172816866534,0.9314079241895948,0.830449243462701,14.0,20.82,0.383949199746992,216,96,(((1/((((((log(((x)**(2)))+Omega))**(2))*(H0*H0)))**(-1))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[9.01230847 0.0550173 ],[ 4.6924851 -1.01012  ]
226,0.06153533613001277,0.7894050686223407,0.9314079241895948,0.8730950735256005,8.0,20.86,0.30939648564558253,202,80,(((((1-Omega)+x))**(0.5))*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[7.90309938 2.01011885],[ 4.6924851 -1.01012  ]
227,0.06885567352155338,0.7906463040600755,0.9314079241895948,0.838092659398931,10.0,20.695,0.34963382541866783,212,90,(((log(x)/(((((Omega/((H0)**(-1))))**(-1)))**(2))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[2.7391196 2.7391196],[ 4.6924851 -1.01012  ]
228,0.07200198036096014,0.7925413613976638,0.9314079241895948,0.8367587138291466,14.0,20.443,0.39351700311561444,239,95,(((((sin((((((((x)**(2))/Omega))**(0.5)))**(-1)))/x))**(2))/x)*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[21.79718688  9.0166336 ],[ 4.6924851 -1.01012  ]
229,0.07015544414035144,0.7931047317379574,0.9314079241895948,0.8611220458861853,17.0,20.535,0.5009605083461142,227,92,((((((((((log((x*exp(sin(Omega)))))**(-1))/1)+x)-Omega))**(0.5))/H0))**(-1)),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 8.99608233 -0.00906926],[ 4.6924851 -1.01012  ]
230,0.07289168788489252,0.7932000497117874,0.9314079241895948,0.8776459690150812,13.0,20.582,0.45957239600307787,234,96,((((Omega+x)*(cos((((Omega)**(-1))-x))*((H0)**(2)))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[7.80351045 0.38742033],[ 4.6924851 -1.01012  ]
231,0.07030315682096233,0.7931514593679212,0.9314079241895948,0.8681013998395052,14.0,20.274,0.4461472283205885,250,93,(((cos((Omega-((x)**(-1)))))**(0.5))*(((H0*x)+H0)+H0)),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 2.58079172 -0.58081412],[ 4.6924851 -1.01012  ]
232,0.07841721153043218,0.8019154992773097,0.9314079241895948,0.8482859209334835,15.0,20.342,0.6893639457926586,241,102,(log((1/((x)**(-1))))/(((x/(Omega/(x/((H0)**(0.5))))))**(2))),((((((Omega+x))**(0.5)))**(0.5))*H0),[3.02447331 3.91316976],[ 4.6924851 -1.01012  ]
233,0.0838555822638778,0.7943225067530455,0.9314079241895948,0.889393085239514,12.0,20.405,0.4397269811751242,251,110,(((cos(((x+Omega)/(((1)**(-1))/1))))**(0.5))*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[9.50445073 0.56067615],[ 4.6924851 -1.01012  ]
234,0.05625721880269501,0.7891572321024501,0.9314079241895948,0.8880113475664595,13.0,20.611,0.6644742759505828,219,74,(((((((log(x))**(2))/x)+sin((Omega/x))))**(0.5))*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[4.98943126 3.1734857 ],[ 4.6924851 -1.01012  ]
235,0.07364066582577777,0.7963917016820846,0.9314079241895948,0.8382498783435149,15.0,20.665,0.5320045581872578,216,97,((((((log(x)-1)+((((Omega)**(-1)))**(2)))+x))**(0.5))/(Omega/H0)),((((((Omega+x))**(0.5)))**(0.5))*H0),[1167.12011366  222.36990082],[ 4.6924851 -1.01012  ]
236,0.06287589064685442,0.7907046226971794,0.9314079241895948,0.8375269486025236,12.0,20.49,0.5531811076551291,236,83,((((((H0*log(x))/sin(x))*H0))**(0.5))/1),((((((Omega+x))**(0.5)))**(0.5))*H0),[7.09741298 1.        ],[ 4.6924851 -1.01012  ]
237,0.06707514262145138,0.7864770889001226,0.9314079241895948,0.8516636907630794,8.0,20.571,0.3873786641752231,220,89,(((sin((((Omega)**(0.5))-x)))**(0.5))*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 7.00190905 -1.0203492 ],[ 4.6924851 -1.01012  ]
238,0.07100985968551046,0.7945086364324245,0.9314079241895948,0.888558846278179,18.0,20.744,0.4768722978669524,230,93,((((x+log(sin((((Omega+1))**(-1)))))*((((H0/1))**(2))+(H0*H0))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[6.69778001 1.6827844 ],[ 4.6924851 -1.01012  ]
239,0.08019639107906489,0.7958942540576129,0.9314079241895948,0.8391930540157047,20.0,20.423,0.4838804574857683,239,106,(((((sin(((log((((Omega+x)-x)-x)))**(0.5)))-1)/Omega)/(Omega/((H0)**(2)))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[11.2462674   0.90889918],[ 4.6924851 -1.01012  ]
240,0.08545455038623885,0.7931914384227672,0.9314079241895948,0.8651820156646879,12.0,20.514,0.40688180579473393,232,112,(((((((1)**(-1))/((((x)**(2))+Omega)*((H0)**(2)))))**(0.5)))**(-1)),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 5.40658262 -1.02037662],[ 4.6924851 -1.01012  ]
241,0.07282694339411729,0.797706499957835,0.9314079241895948,0.8721307878263873,13.0,20.499,0.5184442299588934,224,95,(((x*(((((H0*exp(Omega)))**(2))*x)-((H0)**(2)))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 8.48864322e+00 -5.16259252e-03],[ 4.6924851 -1.01012  ]
242,0.06617662424927136,0.7896051911227613,0.9314079241895948,0.8356706590225769,18.0,20.805,0.48189676726417346,218,88,((((log((((((exp((x/1)))**(2)))**(2))/Omega))*log(x)))**(0.5))/(x*((H0)**(-1)))),((((((Omega+x))**(0.5)))**(0.5))*H0),[3.32897534 0.13812695],[ 4.6924851 -1.01012  ]
243,0.08481782236319284,0.7949529225886374,0.9314079241895948,0.8383646845950045,17.0,20.333,0.3871496746687785,242,111,((((cos(log(((((Omega+Omega)+(1-1)))**(0.5))))+x))**(0.5))/(1/H0)),((((((Omega+x))**(0.5)))**(0.5))*H0),[  7.29552544 267.74469057],[ 4.6924851 -1.01012  ]
244,0.07733697800676333,0.7964829006812714,0.9314079241895948,0.8939326629562092,13.0,20.541,0.4550400626332121,238,102,(((H0*(cos(exp(((((Omega)**(2))-x)/1)))*H0)))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[7.57262743 1.20900904],[ 4.6924851 -1.01012  ]
245,0.07977220177297849,0.7950808230718467,0.9314079241895948,0.89329107688714,16.0,20.27,0.4501010614956212,260,107,(((cos(log(x))*(((((x-Omega))**(2))*((H0)**(2)))-(H0*H0))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[6.61083151 2.01011977],[ 4.6924851 -1.01012  ]
246,0.07139589414130117,0.7928277319367956,0.9314079241895948,0.8529337276273127,15.0,20.508,0.5393208198013386,235,95,(((((Omega*cos(exp((log((Omega+x))*Omega)))))**(0.5))/Omega)*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[7.52517212 0.77744411],[ 4.6924851 -1.01012  ]
247,0.07449274303373693,0.7871443341181689,0.9314079241895948,0.8272089109427183,12.0,20.477,0.4286741714538327,238,100,(H0-(((H0)**(0.5))/(1/(((x)**(-1))*((H0)**(0.5)))))),((((((Omega+x))**(0.5)))**(0.5))*H0),[29.88150125  1.        ],[ 4.6924851 -1.01012  ]
248,0.06540625020171345,0.7968282297174599,0.9314079241895948,0.8694721017185886,18.0,20.558,0.5769838596674277,221,86,(((((x/(sin((((H0/Omega)/H0)-x))*(1*(H0*H0)))))**(-1)))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[8.18219653 0.98996675],[ 4.6924851 -1.01012  ]
249,0.0737072062775922,0.7925267183894795,0.9314079241895948,0.8338388420240141,13.0,20.445,0.4008648519472905,227,96,(((((((x/((x/(Omega*((H0)**(-1))))-H0)))**(2)))**(-1)))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[20.83010545  0.98058892],[ 4.6924851 -1.01012  ]
250,0.0734257027948036,0.7911579562608304,0.9314079241895948,0.8382501382880697,15.0,20.533,0.34867629734038885,234,97,(H0-(log(((Omega)**(0.5)))/(((x)**(2))*(((H0)**(-1))+(x/H0))))),((((((Omega+x))**(0.5)))**(0.5))*H0),[10.37568621 48.50451559],[ 4.6924851 -1.01012  ]
251,0.0824470208664452,0.7955656152212839,0.9314079241895948,0.9088936827704144,17.0,20.266,0.5041400077987377,257,108,(((H0*(((sin(log(((Omega+((x)**(-1)))+Omega)))/(x/((H0)**(2)))))**(0.5))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 9.85972656 11.07535562],[ 4.6924851 -1.01012  ]
252,0.07970949316513558,0.7919125998255838,0.9314079241895948,0.8268581434106227,13.0,20.615,0.3640452049286504,224,106,((((((exp(((Omega)**(2)))-((Omega)**(2))))**(0.5))*H0)*x)-H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[14.80283818  0.61166661],[ 4.6924851 -1.01012  ]
253,0.07951481284837957,0.7984269053137462,0.9314079241895948,0.88688578792017,14.0,20.579,0.5584248597255166,229,105,((((sin(((((exp(((1)**(-1))))**(2))/x)+Omega))/x))**(0.5))*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 4.34393943 -1.0299594 ],[ 4.6924851 -1.01012  ]
254,0.0751803447309818,0.7935309011230919,0.9314079241895948,0.8491508816342713,19.0,20.836,0.441299990985356,201,98,(((cos((x+((((Omega)**(-1)))**(2))))/(((((H0)**(-1))-((x/H0)+(1/H0))))**(2))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[7.58979955 0.51971578],[ 4.6924851 -1.01012  ]
255,0.06852027930877903,0.7923321788672432,0.9314079241895948,0.8416729441831846,15.0,20.582,0.42235891720650576,228,90,(((((((((x+(Omega-1)))**(0.5))+Omega)+Omega)/x))**(2))*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[2.67032195e+01 6.47808054e-03],[ 4.6924851 -1.01012  ]
256,0.06643807456509981,0.7896064824158029,0.9314079241895948,0.8441382693980478,12.0,20.585,0.5288198124291171,218,88,(((H0/((log(x)*Omega)/(((x/H0))**(2)))))**(-1)),((((((Omega+x))**(0.5)))**(0.5))*H0),[5.99771664 5.99771664],[ 4.6924851 -1.01012  ]
257,0.06696256065603105,0.7999886812726288,0.9314079241895948,0.8868862772062293,14.0,20.77,0.615023424773215,222,88,(((((log((exp((1-Omega))/x)))**(0.5))*H0)+H0)-H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[9.4836598 0.989674 ],[ 4.6924851 -1.01012  ]
258,0.08321331849301691,0.7969611079281962,0.9314079241895948,0.8700168506883971,18.0,20.484,0.46787775237293106,244,110,((((x*((((((((((Omega)**(2))/Omega))**(2)))**(-1))-x)-x)/Omega))*((H0)**(2))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[4.56884865 0.70355535],[ 4.6924851 -1.01012  ]
259,0.07667580537715751,0.7904797786648703,0.9314079241895948,0.8474852875456474,19.0,20.429,0.36475501287370876,237,102,(cos(Omega)*(Omega/((((H0-(((((x*((((H0)**(0.5)))**(-1))))**(-1)))**(2))))**(-1))+(x/H0)))),((((((Omega+x))**(0.5)))**(0.5))*H0),[34.44929973  0.8783532 ],[ 4.6924851 -1.01012  ]
260,0.06491430986022934,0.7970321329388921,0.9314079241895948,0.8380919200148539,12.0,20.389,0.5251301881997784,239,85,(((log(x)/(1/(((((sin(Omega)/H0))**(2)))**(-1)))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[3.50380962 0.48543239],[ 4.6924851 -1.01012  ]
261,0.0653595940374561,0.7926164387466476,0.9314079241895948,0.8546541389259644,14.0,20.55,0.41116946904099066,231,86,(((((sin(log((((1*((x)**(2))))**(0.5))))+Omega))**(0.5))*H0)*x),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 6.85456944 -0.01007039],[ 4.6924851 -1.01012  ]
262,0.06737662535122768,0.7895327309902298,0.9314079241895948,0.8378893394517565,13.0,20.768,0.5656068139432864,208,90,((((sin(log(((x)**(2))))*Omega)*(((((1/H0))**(2)))**(-1))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[3.34435877 2.57574489],[ 4.6924851 -1.01012  ]
263,0.06362586890242382,0.7844794865214947,0.9314079241895948,0.8620446823463965,13.0,20.496,0.6475368127415234,225,86,((((cos((((((Omega/exp(x)))**(0.5)))**(0.5)))*1))**(0.5))/((H0)**(-1))),((((((Omega+x))**(0.5)))**(0.5))*H0),[11.82033101 16.7174381 ],[ 4.6924851 -1.01012  ]
264,0.06947548365496838,0.7927445930517968,0.9314079241895948,0.8402101951066187,11.0,20.756,0.4060812862584724,213,91,(((x)**(0.5))/((((((((Omega)**(-1))-x))**(0.5)))**(-1))/H0)),((((((Omega+x))**(0.5)))**(0.5))*H0),[9.07433699 0.98776714],[ 4.6924851 -1.01012  ]
265,0.07418970157526213,0.7952148905026891,0.9314079241895948,0.8338215295890998,12.0,20.583,0.46081317338150213,227,97,((cos((((1*exp(Omega)))**(2)))/(x/H0))+H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[21.2718952   0.53980402],[ 4.6924851 -1.01012  ]
266,0.07369994178601934,0.7897032941082778,0.9314079241895948,0.8340915299731712,16.0,20.666,0.34743664864901,228,97,((((((exp(cos(((x)**(-1))))/1)-Omega)*H0)-H0)+H0)+H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[14.44153203  2.68794599],[ 4.6924851 -1.01012  ]
267,0.06808732808153842,0.791953306388643,0.9314079241895948,0.8286271317487195,13.0,20.887,0.38789191509116927,217,90,(((((((((sin(Omega))**(0.5))-1)+((x)**(0.5))))**(2))*((H0)**(2))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 3.27731508e+01 -2.79748831e-04],[ 4.6924851 -1.01012  ]
268,0.07650657188312415,0.7971754692014502,0.9314079241895948,0.8924454066428495,14.0,20.379,0.4792552216183803,231,101,((((cos(((exp(x)*(Omega*1))-1)))**(0.5))/Omega)*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[5.56849014 0.93622058],[ 4.6924851 -1.01012  ]
269,0.06265892616895542,0.7896010735707155,0.9314079241895948,0.838092877169393,12.0,20.582,0.5258676551586159,229,83,(((log((((x/(Omega/(Omega*1))))**(0.5))))**(0.5))*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[10.60485983  1.        ],[ 4.6924851 -1.01012  ]
270,0.07981530111543773,0.800212868813132,0.9314079241895948,0.8674030504157517,13.0,20.581,0.6086442027491399,234,106,(H0*((((((Omega/exp((((1*x))**(0.5)))))**(2))-Omega))**(0.5))),((((((Omega+x))**(0.5)))**(0.5))*H0),[2.84594062 7.46401638],[ 4.6924851 -1.01012  ]
271,0.06889601100324211,0.7965393899404317,0.9314079241895948,0.8874117732868766,17.0,20.631,0.5236179792042405,220,90,(((1/((((((x+(Omega/(x+x))))**(0.5))*H0)-H0)+H0)))**(-1)),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 7.34666401 -2.04173621],[ 4.6924851 -1.01012  ]
272,0.07367536972809188,0.7990571059661081,0.9314079241895948,0.8841364947626711,13.0,20.724,0.5730488597561119,214,96,((x-sin(((((((log(Omega)-x))**(2)))**(2))+x)))*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[  3.70071574 -32.91378248],[ 4.6924851 -1.01012  ]
273,0.08924408354913725,0.7976209863699582,0.9314079241895948,0.8857201431783744,15.0,20.315,0.5206850249225776,263,117,(((cos(((((((x)**(0.5)))**(-1))/Omega)/1))/(Omega*((((H0)**(2)))**(-1)))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[7.83695469 0.63342262],[ 4.6924851 -1.01012  ]
274,0.07028489292078106,0.7893021782204559,0.9314079241895948,0.8383726252454606,12.0,20.626,0.3475701894960969,221,93,((H0/(((((x+sin(((exp(Omega))**(2)))))**(0.5)))**(-1)))/Omega),((((((Omega+x))**(0.5)))**(0.5))*H0),[8.71535456 1.19880578],[ 4.6924851 -1.01012  ]
275,0.0776029383915318,0.7936819285498047,0.9314079241895948,0.8394910038719062,16.0,20.204,0.44653215608034613,257,103,((((sin((exp((((Omega*((x)**(-1))))**(2)))*x))*((H0)**(0.5)))-((H0)**(0.5))))**(2)),((((((Omega+x))**(0.5)))**(0.5))*H0),[1.32555754 1.39208906],[ 4.6924851 -1.01012  ]
276,0.06835272798512645,0.7886732565261636,0.9314079241895948,0.8589130374873419,15.0,20.771,0.3731791351214098,212,91,(((((((cos((((((x)**(2))/x))**(0.5))))**(-1))+Omega)+1)*((H0)**(2))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 5.94026023 -2.86550115],[ 4.6924851 -1.01012  ]
277,0.0685600217805756,0.7937962695011216,0.9314079241895948,0.8502277049616185,14.0,20.611,0.58974502814196,233,91,(((sin(log((x*exp(Omega))))*((((Omega+x)*H0))**(2))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 8.65211739 -0.01091764],[ 4.6924851 -1.01012  ]
278,0.07753333700959411,0.7941930475694811,0.9314079241895948,0.9015641789095995,13.0,20.682,0.48955874613573697,228,102,(H0*((((cos((((log(x)-Omega))**(2)))/x)*1))**(0.5))),((((((Omega+x))**(0.5)))**(0.5))*H0),[7.22068332 1.26364074],[ 4.6924851 -1.01012  ]
279,0.06912958224064704,0.7893612481253983,0.9314079241895948,0.8523766921181333,13.0,20.376,0.32533081104027683,235,91,(((1/(((((log(x)+cos(Omega))*H0)*H0))**(0.5))))**(-1)),((((((Omega+x))**(0.5)))**(0.5))*H0),[7.16358081 1.58086781],[ 4.6924851 -1.01012  ]
280,0.07377977900317642,0.79284368828173,0.9314079241895948,0.8290622103765302,16.0,20.403,0.44080230536032305,242,97,(((((((sin((Omega*((x)**(-1))))/(((Omega*((((((H0)**(-1)))**(0.5)))**(0.5))))**(2))))**(-1)))**(2)))**(-1)),((((((Omega+x))**(0.5)))**(0.5))*H0),[485.92482069   2.835739  ],[ 4.6924851 -1.01012  ]
281,0.07089781970689064,0.7914812592089582,0.9314079241895948,0.8384104949815078,12.0,20.501,0.33390993824478143,228,94,(((sin((((Omega/Omega)-((x)**(-1)))*x)))**(0.5))*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[7.28609472 1.        ],[ 4.6924851 -1.01012  ]
282,0.08036000447495648,0.7951078461437895,0.9314079241895948,0.9235281772947852,14.0,20.274,0.46539841492909667,246,106,((((((Omega-(x+x)))**(0.5))/(((x)**(0.5))/(H0*H0))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[3.9361007 2.02076  ],[ 4.6924851 -1.01012  ]
283,0.07611386256189388,0.7945548630679137,0.9314079241895948,0.8526999415979263,14.0,20.267,0.46978112459136645,248,101,(((cos((((log((((exp(Omega)-((1)**(-1))))**(-1)))/x))**(2))))**(0.5))*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[4.24531815 1.51438761],[ 4.6924851 -1.01012  ]
284,0.07901314257037452,0.7937288245227826,0.9314079241895948,0.8322144814808329,15.0,20.432,0.4477812417775461,238,103,(((((((cos((((((Omega-x))**(0.5)))**(0.5))))**(2))-((Omega)**(0.5)))/1))**(2))*H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[25.60308068  0.97926154],[ 4.6924851 -1.01012  ]
285,0.07879403722010349,0.7969668555872249,0.9314079241895948,0.8408128158703524,15.0,20.448,0.5523267953159691,250,104,(((H0+(cos(log((1-(Omega-x))))*H0))+H0)-H0),((((((Omega+x))**(0.5)))**(0.5))*H0),[3.24331551 1.93165839],[ 4.6924851 -1.01012  ]
286,0.07223555353699194,0.7916916017090208,0.9314079241895948,0.8493216369217076,14.0,20.64,0.37809374519851213,215,96,((((((((((1*Omega))**(0.5)))**(0.5))/Omega)-x)/((((H0)**(-1)))**(2))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[7.33481214 0.98621878],[ 4.6924851 -1.01012  ]
287,0.08022795843534972,0.7966563565555448,0.9314079241895948,0.8876334488460115,15.0,20.232,0.5117712793722413,265,106,((((x*((((Omega+1))**(2))*((((((H0)**(-1)))**(2)))**(-1))))-((H0)**(2))))**(0.5)),((((((Omega+x))**(0.5)))**(0.5))*H0),[ 9.19240213e+00 -5.02180160e-03],[ 4.6924851 -1.01012  ]
288,0.09039000514840335,0.8033233739468126,0.9348027028801287,0.9348027028801287,14.0,20.576,0.5906644386854032,237,118,(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[7.92333149 2.74593051],[7.92333149 2.74593051]
289,0.07009525252110235,0.7913915820437408,0.9348027028801287,0.8589549888239718,15.0,20.656,0.3691832375390487,236,92,(sin((((Omega+((((1*H0)*x)-H0)/H0)))**(0.5)))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 7.33682806 -0.01012191],[7.92333149 2.74593051]
290,0.06658645273434678,0.7942150168918976,0.9348027028801287,0.9099667088622605,15.0,20.767,0.5647966057412899,215,88,(((cos(x)*((Omega+(((cos(1)+x))**(2)))*(H0*H0))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 8.81082414 -2.4038092 ],[7.92333149 2.74593051]
291,0.07534182782952727,0.7986086587029808,0.9348027028801287,0.8701119175308486,6.0,20.528,0.34977507381842,227,99,(H0*(((Omega+x))**(0.5))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 7.74387036 -1.01012109],[7.92333149 2.74593051]
292,0.061128458319939134,0.7927274829736247,0.9348027028801287,0.8884091660963052,15.0,20.54,0.8164987294182198,220,82,((((sin(exp(((log(((Omega/x)/((x)**(0.5)))))**(0.5))))*H0)*H0))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[6.65331313 3.76556276],[7.92333149 2.74593051]
293,0.06142002216420938,0.7855148964562382,0.9348027028801287,0.8304285127070123,12.0,20.623,0.47880610370325083,222,82,(log((x+((exp(Omega))**(-1))))/(((((Omega)**(0.5)))**(-1))/H0)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[9.74882676 3.63870268],[7.92333149 2.74593051]
294,0.07997980495264906,0.8017329214145275,0.9348027028801287,0.865199347052436,14.0,20.406,0.47699932809652584,240,105,(log((((((Omega-x)-(Omega/Omega)))**(0.5))+1))/((H0)**(-1))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[8.24416337 2.01011928],[7.92333149 2.74593051]
295,0.06912811197910215,0.7966806872658105,0.9348027028801287,0.8710675014180778,15.0,20.651,0.479228005105676,219,90,((exp((((log((1-(1-x)))/Omega))**(-1)))/((1)**(-1)))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 4.27850279 -0.03012606],[7.92333149 2.74593051]
296,0.06519707756051937,0.7912349243583673,0.9348027028801287,0.8718130791354365,12.0,20.546,0.607576749438056,220,86,((((cos((Omega-x)))**(0.5))*exp(((sin(Omega))**(0.5))))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[3.77880561 2.5809176 ],[7.92333149 2.74593051]
297,0.064290618567216,0.7913899707042695,0.9348027028801287,0.8582989944999172,11.0,20.667,0.3532594245945221,196,83,((((exp(x)*cos((((Omega)**(-1))+x))))**(0.5))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[4.2833707  1.78355542],[7.92333149 2.74593051]
298,0.07243906882953083,0.7882927483465969,0.9348027028801287,0.8380928819375313,19.0,20.404,0.3773166798530991,246,96,(((log((((((1-1))**(2))*1)+x)))**(0.5))*(((1/(1*((((H0)**(0.5)))**(-1)))))**(2))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[7.49861814 1.        ],[7.92333149 2.74593051]
299,0.05606622651238999,0.7872535703928513,0.9348027028801287,0.8383702786816016,14.0,20.5,0.6387447691748551,223,73,((((cos((exp(((x*Omega)/1))-Omega))+x))**(0.5))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 7.29302145 -3.09641063],[7.92333149 2.74593051]
300,0.07615561764529258,0.7942391625897475,0.9348027028801287,0.862671467246244,12.0,20.569,0.44219077782014066,232,100,(((log((((((((cos(x)*Omega))**(0.5)))**(0.5)))**(-1)))*((H0)**(2))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[11.72352142 -1.88054664],[7.92333149 2.74593051]
301,0.05740933423108423,0.7859826639613,0.9348027028801287,0.8632061275323746,19.0,20.53,1.0062105403852668,221,76,(((sin((exp((((x)**(-1))/(Omega*1)))/Omega)))**(0.5))/((x*((H0)**(-1)))+((H0)**(-1)))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[6.84519671 0.52473196],[7.92333149 2.74593051]
302,0.06779324749142929,0.7921366671430186,0.9348027028801287,0.8348622776584355,15.0,20.543,0.4309591635519242,220,89,(cos(exp((log(Omega)+log(((H0/H0)/x)))))/(Omega/H0)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[21.51434398  1.54299014],[7.92333149 2.74593051]
303,0.07325914407079527,0.7963685568614055,0.9348027028801287,0.8552165251085432,13.0,20.735,0.5280363856539397,221,95,((((exp((x-(((Omega*x))**(-1))))-1)*((H0)**(2))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[4.97188002 0.98006967],[7.92333149 2.74593051]
304,0.060173992622989475,0.7901249206432638,0.9348027028801287,0.8715607024650822,11.0,20.885,0.5449973652170369,184,79,(H0*(((1*(x-((((((Omega)**(0.5)))**(-1)))**(2)))))**(0.5))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[8.16570819 0.98972889],[7.92333149 2.74593051]
305,0.07162693705075743,0.7945891018131556,0.9348027028801287,0.8378173876819768,12.0,20.516,0.42815776285872104,227,94,((((((((((((x)**(0.5)))**(0.5)))**(-1))*H0))**(2))-(H0*H0)))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[10.77379646  1.        ],[7.92333149 2.74593051]
