i_eq,i_trial,noise,n_reals,# EVALUATIONS,STARTED,FINISHED,last_pareto_expression,symbolic_error,symbolic_fraction,symbolic_error_is_zero,symbolic_error_is_constant,symbolic_fraction_is_constant,sympy_exception,symbolic_solution,equivalent_expr,i_pareto,test_r2,accuracy_solution,test_r2_refit,accuracy_solution_refit,RUN COMMAND,RUN NAME,result_analysis_time
3,0,0.001,10,198570,True,True,(1.029 - 0.98*t)*exp(-t*(0.33*t + 0.05)),exp(-pi*t/4)*cos(4*pi*t/9) - exp(-5*pi*t/8),exp(3*pi*t/8)*cos(4*pi*t/9),False,False,False,,False,,0,0.8474322153413781,False,0.9972701991709244,False,python classbench_run.py -i 3 -t 0 -n 0.001000 -r 10,CR_3_0_10_0.001000,1.312882900238037
3,0,0.01,1,199460,True,True,2.74*(0.35 - exp(-0.35*t**2))**2 - 0.32,,,,,,Unknown error,False,,-1,0.9681493757646444,False,0.9617692072226364,False,python classbench_run.py -i 3 -t 0 -n 0.010000 -r 1,CR_3_0_1_0.010000,5.150302886962891
3,0,0.01,10,198179,True,True,exp(-0.73*t)*sin(3.14*t**0.5),exp(-pi*t/4)*cos(4*pi*t/9) - exp(-5*pi*t/8),exp(3*pi*t/8)*cos(4*pi*t/9),False,False,False,,False,,0,0.8322375635037671,False,0.9486304471837096,False,python classbench_run.py -i 3 -t 0 -n 0.010000 -r 10,CR_3_0_10_0.010000,2.057405948638916
3,0,0.1,1,199155,True,True,(0.957 - 0.9222*t)*exp(-0.14*t**3),exp(-pi*t/5)*cos(4*pi*t/9 + pi/10) - exp(-7*pi*t/9),exp(4*pi*t/7)*cos(pi*(4*t/9 + 1/10)),False,False,False,,False,,0,0.9838089448903268,False,0.9939827528471512,False,python classbench_run.py -i 3 -t 0 -n 0.100000 -r 1,CR_3_0_1_0.100000,1.5026891231536863
3,0,0.1,10,198539,True,True,0.98*cos(1.51*t)/(t + 1.06),exp(-pi*t/4)*cos(4*pi*t/9) - exp(-3*pi*t/5),exp(pi*t/3)*cos(4*pi*t/9),False,False,False,,False,,0,0.8960448400076675,False,0.9901779420973308,False,python classbench_run.py -i 3 -t 0 -n 0.100000 -r 10,CR_3_0_10_0.100000,1.7060301303863523
3,1,0.0,1,199627,True,True,(1 - t)*exp(-0.46*t*(t - 0.72)),,,,,,Unknown error,False,,-1,0.9653293940000413,False,0.996546241748029,False,python classbench_run.py -i 3 -t 1 -n 0.000000 -r 1,CR_3_1_1_0.000000,1.7137479782104492
3,1,0.0,10,199148,True,True,(1 - t)*exp(-0.44*t*(t - 0.64)),,,,,,Unknown error,False,,-1,0.9428812474165724,False,0.9962777986479407,False,python classbench_run.py -i 3 -t 1 -n 0.000000 -r 10,CR_3_1_10_0.000000,1.5275487899780271
3,1,0.001,1,199832,True,True,-0.53*t*exp(-0.26*t**2) + exp(-t),exp(-pi*t/6)*cos(4*pi*t/9 + pi/10) - exp(-7*pi*t/9),exp(3*pi*t/5)*cos(pi*(4*t/9 + 1/10)),False,False,False,,False,,0,0.9165220060738628,False,0.9935942456020124,False,python classbench_run.py -i 3 -t 1 -n 0.001000 -r 1,CR_3_1_1_0.001000,1.5927090644836426
3,1,0.001,10,198573,True,True,(1 - t)*exp(-0.33*t**2),exp(-pi*t/5)*cos(4*pi*t/9) - exp(-5*pi*t/8),exp(4*pi*t/9)*cos(4*pi*t/9),False,False,False,,False,,0,0.9245642600737608,False,0.9959219409462072,False,python classbench_run.py -i 3 -t 1 -n 0.001000 -r 10,CR_3_1_10_0.001000,1.3912429809570312
3,1,0.01,1,199805,True,True,2.4390243902439*(-cos(t - 3.21) - 0.59)/(t + exp(0.41*t**2)),exp(-pi*t/6)*cos(4*pi*t/9 + pi/10) - exp(-7*pi*t/9),exp(3*pi*t/5)*cos(pi*(4*t/9 + 1/10)),False,False,False,,False,,0,0.968944912971014,False,0.9929665668737152,False,python classbench_run.py -i 3 -t 1 -n 0.010000 -r 1,CR_3_1_1_0.010000,2.1339190006256104
3,1,0.01,10,199148,True,True,(1 - t)*exp(-0.33*t**2),exp(-pi*t/5)*cos(4*pi*t/9) - exp(-5*pi*t/8),exp(4*pi*t/9)*cos(4*pi*t/9),False,False,False,,False,,0,0.9236905816970908,False,0.9960892606655016,False,python classbench_run.py -i 3 -t 1 -n 0.010000 -r 10,CR_3_1_10_0.010000,1.1853599548339844
3,1,0.1,1,199144,True,True,-0.51*t*exp(-0.26*t**2) + exp(-t),,,,,,Unknown error,False,,-1,0.921351575340101,False,0.9875017950786552,False,python classbench_run.py -i 3 -t 1 -n 0.100000 -r 1,CR_3_1_1_0.100000,1.5614938735961914
3,1,0.1,10,199308,True,True,(1.02 - t)*exp(-0.32*t**2),exp(-pi*t/5)*cos(4*pi*t/9) - exp(-5*pi*t/8),exp(4*pi*t/9)*cos(4*pi*t/9),False,False,False,,False,,0,0.9264646475150624,False,0.9963588285346024,False,python classbench_run.py -i 3 -t 1 -n 0.100000 -r 10,CR_3_1_10_0.100000,1.2231488227844238
3,2,0.0,1,199309,True,True,(1.2 - t)*exp(-0.11*t**3),-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/6)*sin(4*pi*t/9 + 2*pi/5),exp(-pi*t/6 + t**(5*pi/8))*sin(pi*(4*t/9 + 2/5)),False,False,False,,False,,0,0.9641573846838016,False,0.9807002341116254,False,python classbench_run.py -i 3 -t 2 -n 0.000000 -r 1,CR_3_2_1_0.000000,1.2014670372009275
3,2,0.0,10,199765,True,True,(1.16 - t)*exp(t*(0.31 - 0.42*t)),,,,,,Unknown error,False,,-1,0.931714389392656,False,0.9953555008942184,False,python classbench_run.py -i 3 -t 2 -n 0.000000 -r 10,CR_3_2_10_0.000000,3.320423126220703
3,2,0.001,1,198757,True,True,exp(-t**2),-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/6)*sin(4*pi*t/9 + 2*pi/5),exp(-pi*t/6 + t**(5*pi/8))*sin(pi*(4*t/9 + 2/5)),False,False,False,,False,,0,0.9767189551132622,False,0.9843034348117652,False,python classbench_run.py -i 3 -t 2 -n 0.001000 -r 1,CR_3_2_1_0.001000,6.6961989402771
3,2,0.001,10,199628,True,True,exp(-t**2),-exp(-pi**2*t/3) + exp(-pi*t/10)*cos(4*pi*t/9 + pi/10),exp(9*pi*t/10)*cos(pi*(4*t/9 + 1/10)),False,False,False,,False,,0,0.9280376576170352,False,0.9843195074034582,False,python classbench_run.py -i 3 -t 2 -n 0.001000 -r 10,CR_3_2_10_0.001000,5.9965269565582275
3,2,0.01,1,199408,True,True,(0.57 - 1/(0.03*exp(2*t) + 0.57))**2 - 0.3,-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/6)*sin(4*pi*t/9 + 2*pi/5),exp(-pi*t/6 + t**(5*pi/8))*sin(pi*(4*t/9 + 2/5)),False,False,False,,False,,0,0.9730252044810468,False,0.9782752769677356,False,python classbench_run.py -i 3 -t 2 -n 0.010000 -r 1,CR_3_2_1_0.010000,1.934678077697754
3,2,0.01,10,198183,True,True,1.0*(1.0 - 0.01*exp(3.55*t))*exp(-t**2),,,,,,Unknown error,False,,-1,0.9284262057054314,False,0.9852780432186984,False,python classbench_run.py -i 3 -t 2 -n 0.010000 -r 10,CR_3_2_10_0.010000,7.244261264801025
3,2,0.1,1,198173,True,True,-(0.52*sin(log(-2*t + exp(t) - 0.25)) + 0.1)/t,-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/6)*sin(4*pi*t/9 + 2*pi/5),exp(-pi*t/6 + t**(5*pi/8))*sin(pi*(4*t/9 + 2/5)),False,False,False,,False,,0,-7.174699856558343,False,0.8581980032254185,False,python classbench_run.py -i 3 -t 2 -n 0.100000 -r 1,CR_3_2_1_0.100000,3.6151938438415527
3,2,0.1,10,199745,True,True,1.0*(1.0 - 0.02*exp(3.4*t))*exp(-t**2),-exp(-pi**2*t/3) + exp(-pi*t/10)*cos(4*pi*t/9 + pi/10),exp(8*pi*t/9)*cos(pi*(4*t/9 + 1/10)),False,False,False,,False,,0,0.9246004044190566,False,0.98652219043033,False,python classbench_run.py -i 3 -t 2 -n 0.100000 -r 10,CR_3_2_10_0.100000,7.34486198425293
3,3,0.0,1,199005,True,True,0.19/t,exp(-pi*t/5)*cos(4*pi*t/9 + pi/10) - exp(-5*pi*t/8),exp(4*pi*t/9)*cos(pi*(4*t/9 + 1/10)),False,False,False,,False,,0,-159.27820513401787,False,0.4904861158734267,False,python classbench_run.py -i 3 -t 3 -n 0.000000 -r 1,CR_3_3_1_0.000000,5.462615013122559
3,3,0.0,10,199191,True,True,(1.02 - t)*exp(-0.12*t*(t**2 + 1)),(exp(pi*t/2)*cos(4*pi*t/9) - 1)*exp(-5*pi*t/8),exp(pi*t/2)*cos(4*pi*t/9),False,False,False,,False,,0,0.8939491172602653,False,0.9908452534457104,False,python classbench_run.py -i 3 -t 3 -n 0.000000 -r 10,CR_3_3_10_0.000000,2.9601731300354004
3,3,0.001,1,199277,True,True,(-0.61*cos(1.72*t + 2.18) - 0.4758)/t**2,exp(-pi*t/5)*cos(4*pi*t/9 + pi/10) - exp(-5*pi*t/8),exp(4*pi*t/9)*cos(pi*(4*t/9 + 1/10)),False,False,False,,False,,0,-39315301.87395036,False,0.2846765395550431,False,python classbench_run.py -i 3 -t 3 -n 0.001000 -r 1,CR_3_3_1_0.001000,6.770462989807129
3,3,0.001,10,198002,True,True,(0.94 - t)*exp(t*(1 - 0.86*t)),(exp(pi*t/2)*cos(4*pi*t/9) - 1)*exp(-5*pi*t/8),exp(pi*t/2)*cos(4*pi*t/9),False,False,False,,False,,0,0.8749462987742391,False,0.9553903706482076,False,python classbench_run.py -i 3 -t 3 -n 0.001000 -r 10,CR_3_3_10_0.001000,1.1875479221343994
3,3,0.01,1,199861,True,True,1.02*exp(-1.46*t)**0.5*cos(1.46*t),exp(-pi*t/5)*cos(4*pi*t/9 + pi/10) - exp(-5*pi*t/7),exp(5*pi*t/9)*cos(pi*(4*t/9 + 1/10)),False,False,False,,False,,0,0.9875518383637985,False,0.9996082591755916,True,python classbench_run.py -i 3 -t 3 -n 0.010000 -r 1,CR_3_3_1_0.010000,1.666550636291504
3,3,0.01,10,198260,True,True,(0.94 - t)*exp(t*(1 - 0.86*t)),,,,,,Unknown error,False,,-1,0.8742064214959853,False,0.95702760456643,False,python classbench_run.py -i 3 -t 3 -n 0.010000 -r 10,CR_3_3_10_0.010000,1.1905579566955566
3,3,0.1,1,198552,True,True,(-sin(1.53*t - 1.79) - 0.19)*exp(-0.74*t),exp(-pi*t/5)*cos(4*pi*t/9 + pi/10) - exp(-5*pi*t/8),exp(4*pi*t/9)*cos(pi*(4*t/9 + 1/10)),False,False,False,,False,,0,0.9674945427436088,False,0.8861261258656481,False,python classbench_run.py -i 3 -t 3 -n 0.100000 -r 1,CR_3_3_1_0.100000,5.98942494392395
3,3,0.1,10,198507,True,True,(0.94 - t)*exp(t*(1 - 0.86*t)),(exp(pi*t/2)*cos(4*pi*t/9) - 1)*exp(-5*pi*t/8),exp(pi*t/2)*cos(4*pi*t/9),False,False,False,,False,,0,0.8751580510334294,False,0.9530967194301172,False,python classbench_run.py -i 3 -t 3 -n 0.100000 -r 10,CR_3_3_10_0.100000,1.1201400756835938
3,4,0.0,1,198768,True,True,-0.05*exp(-t*(t - 2.88)) + exp(-t),exp(-pi*t/3)*cos(4*pi*t/9) - exp(-7*pi*t/9),exp(4*pi*t/9)*cos(4*pi*t/9),False,False,False,,False,,0,0.991733633733586,False,0.9937258099838312,False,python classbench_run.py -i 3 -t 4 -n 0.000000 -r 1,CR_3_4_1_0.000000,1.7006189823150637
3,4,0.0,10,199226,True,True,-sin((t*(3*t - 2.15) - 1)*exp(-2*t)),,,,,,Unknown error,False,,-1,0.9108686285319214,False,0.9934872352504578,False,python classbench_run.py -i 3 -t 4 -n 0.000000 -r 10,CR_3_4_10_0.000000,1.8327140808105469
3,4,0.001,1,198242,True,True,(3.33*(1 - 0.47*t)**0.5 - 2.26)*exp(-t),exp(-pi*t/3)*cos(4*pi*t/9) - exp(-7*pi*t/9),exp(4*pi*t/9)*cos(4*pi*t/9),False,False,False,,False,,0,0.9865141947557312,False,0.987031508065652,False,python classbench_run.py -i 3 -t 4 -n 0.001000 -r 1,CR_3_4_1_0.001000,1.545401096343994
3,4,0.001,10,199226,True,True,-0.31*exp(-t*(1.1*t - 1.84))*log(t),exp(-pi*t/3)*cos(4*pi*t/9) - exp(-5*pi*t/8),exp(t)*cos(4*pi*t/9),False,False,False,,False,,0,0.9019453490074064,False,0.975612142347143,False,python classbench_run.py -i 3 -t 4 -n 0.001000 -r 10,CR_3_4_10_0.001000,1.8020060062408447
3,4,0.01,1,198849,True,True,(1.05 - t)*exp(-0.02*t*(18.97*(0.37*t + 1)**2 - 0.02)),exp(-pi*t/3)*cos(4*pi*t/9) - exp(-7*pi*t/9),exp(4*pi*t/9)*cos(4*pi*t/9),False,False,False,,False,,0,0.99737677380882,False,0.9983579162691104,False,python classbench_run.py -i 3 -t 4 -n 0.010000 -r 1,CR_3_4_1_0.010000,2.0893969535827637
3,4,0.01,10,199030,True,True,(1.79*exp(-t*(1.42*t + 0.61) + t) - 0.8)*exp(-t),exp(-pi*t/3)*cos(4*pi*t/9) - exp(-5*pi*t/8),exp(t)*cos(4*pi*t/9),False,False,False,,False,,0,0.8733862491035588,False,0.9872135067181572,False,python classbench_run.py -i 3 -t 4 -n 0.010000 -r 10,CR_3_4_10_0.010000,1.628657341003418
3,4,0.1,1,198625,True,True,-1.0*t + 6.56959228182695*exp(0.0741*t - 4.332/t) + 1.0,exp(-pi*t/3)*cos(4*pi*t/9) - exp(-5*pi*t/7),exp(2*pi*t/5)*cos(4*pi*t/9),False,False,False,,False,,0,0.9805570656665752,False,0.9792793698246188,False,python classbench_run.py -i 3 -t 4 -n 0.100000 -r 1,CR_3_4_1_0.100000,2.584210157394409
3,4,0.1,10,198862,True,True,-0.06*exp(-t**2 + 2.78*t) + exp(-0.97*t),exp(-pi*t/3)*cos(4*pi*t/9) - exp(-5*pi*t/8),exp(t)*cos(4*pi*t/9),False,False,False,,False,,0,0.9643965887124932,False,0.9963379696124348,False,python classbench_run.py -i 3 -t 4 -n 0.100000 -r 10,CR_3_4_10_0.100000,1.817277908325195
4,0,0.0,1,198576,True,True,-(0.17 - 1.1*exp(-0.22*t))*cos(t + 0.17),-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(t + pi/10),exp(-pi*t/10 + t**(5*pi/8))*cos(t + pi/10),False,False,False,,False,,0,0.984270683877632,False,0.9992848362974054,True,python classbench_run.py -i 4 -t 0 -n 0.000000 -r 1,CR_4_0_1_0.000000,1.989630937576294
4,0,0.0,10,198737,True,True,0.97*exp(-0.36*t)*cos(1.11*t),0,1,True,True,True,,True,exp(-0.3*t)*cos(0.7*t),8,0.994546743769338,False,0.9999998888731304,True,python classbench_run.py -i 4 -t 0 -n 0.000000 -r 10,CR_4_0_10_0.000000,1.954998016357422
4,0,0.001,1,198666,True,True,0.86*exp(-0.3*t)*cos(1.1*t),-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(t + pi/10),exp(-pi*t/10 + t**(5*pi/8))*cos(t + pi/10),False,False,False,,False,,0,0.9893046696941252,False,0.9946759744162962,False,python classbench_run.py -i 4 -t 0 -n 0.001000 -r 1,CR_4_0_1_0.001000,1.882737159729004
4,0,0.001,10,198178,True,True,1.58*(0.11 - exp(-t))**0.5 - 0.52,,,,,,Unknown error,False,,-1,0.9055021564851544,False,0.9626371751760472,False,python classbench_run.py -i 4 -t 0 -n 0.001000 -r 10,CR_4_0_10_0.001000,1.9123289585113523
4,0,0.01,1,199619,True,True,-0.14*t - 0.85*t*exp(-0.1*t**2) + 1.14,-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(t + pi/10),exp(-pi*t/10 + t**(5*pi/8))*cos(t + pi/10),False,False,False,,False,,0,0.9715088857868484,False,0.9971041739123973,False,python classbench_run.py -i 4 -t 0 -n 0.010000 -r 1,CR_4_0_1_0.010000,2.0925331115722656
4,0,0.01,10,199418,True,True,-0.28 + 1.89*exp(-0.95/(-0.44 + 1/t)**0.5),-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(3*pi*t/8),exp(-pi*t/10 + t**(5*pi/8))*cos(3*pi*t/8),False,False,False,,False,,0,0.8951882882199579,False,0.96297582062695,False,python classbench_run.py -i 4 -t 0 -n 0.010000 -r 10,CR_4_0_10_0.010000,2.134942054748535
4,0,0.1,1,198171,True,True,0.96 - 0.95*exp(-0.96*cos(0.96*t + 0.32)/t),-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(t + pi/10),exp(-pi*t/10 + t**(5*pi/8))*cos(t + pi/10),False,False,False,,False,,0,0.9753888932608116,False,0.0,False,python classbench_run.py -i 4 -t 0 -n 0.100000 -r 1,CR_4_0_1_0.100000,5.1994969844818115
4,0,0.1,10,198063,True,True,(3.05*sin(t + 1.16) - 1.9215)*exp(-t),-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(3*pi*t/8),exp(-pi*t/10 + t**(5*pi/8))*cos(3*pi*t/8),False,False,False,,False,,0,0.8979592252678003,False,0.9418905304839356,False,python classbench_run.py -i 4 -t 0 -n 0.100000 -r 10,CR_4_0_10_0.100000,1.7680001258850098
4,1,0.0,1,198718,True,True,0.95*exp(-0.34*t)*cos(t),-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(t + pi/10),exp(-pi*t/10 + t**(5*pi/8))*cos(t + pi/10),False,False,False,,False,,0,0.9939377207830776,False,0.9973824396065778,False,python classbench_run.py -i 4 -t 1 -n 0.000000 -r 1,CR_4_1_1_0.000000,1.6625158786773682
4,1,0.0,10,198602,True,True,-sin(0.35*t*(t*(t + 3.95)*exp(-t) + 0.35) - 1.14),-exp(-pi*t/8)*cos(t) + exp(-pi*t/10)*cos(t),1,False,False,True,,True,exp(-0.4*t)*cos(t),7,0.8855651997759515,False,0.9918691329454904,False,python classbench_run.py -i 4 -t 1 -n 0.000000 -r 10,CR_4_1_10_0.000000,6.916496992111206
4,1,0.001,1,199329,True,True,-0.1*t - 0.6*t*exp(-0.08*t**2) + 0.9,-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(t + pi/10),exp(-pi*t/10 + t**(5*pi/8))*cos(t + pi/10),False,False,False,,False,,0,0.965717292732305,False,0.9925699695568208,False,python classbench_run.py -i 4 -t 1 -n 0.001000 -r 1,CR_4_1_1_0.001000,2.1456727981567383
4,1,0.001,10,198672,True,True,cos(2.25*exp(-0.79*(0.38 - 1/t)**0.5)),-exp(-pi*t/8)*cos(t) + exp(-pi*t/10)*cos(t),1,False,False,True,,True,exp(-0.4*t)*cos(t),8,0.9053035247273196,False,0.9988164066453972,False,python classbench_run.py -i 4 -t 1 -n 0.001000 -r 10,CR_4_1_10_0.001000,1.5387749671936035
4,1,0.01,1,198636,True,True,0.96*exp(-0.34*t)*cos(t),-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(t + pi/10),exp(-pi*t/10 + t**(5*pi/8))*cos(t + pi/10),False,False,False,,False,,0,0.994758748225633,False,0.9789122818406704,False,python classbench_run.py -i 4 -t 1 -n 0.010000 -r 1,CR_4_1_1_0.010000,3.128883123397827
4,1,0.01,10,199637,True,True,t*(cos(3.17*t*exp(-t) + 2) + 0.3) + 1.04,-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(t),exp(-pi*t/10 + t**(5*pi/8))*cos(t),False,False,False,,False,,0,0.932655989778605,False,0.9924880876929992,False,python classbench_run.py -i 4 -t 1 -n 0.010000 -r 10,CR_4_1_10_0.010000,1.9151198863983152
4,1,0.1,1,198310,True,True,0.97*exp(-0.34*t)*cos(t),-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(t + pi/10),exp(-pi*t/10 + t**(5*pi/8))*cos(t + pi/10),False,False,False,,False,,0,0.9931114569053434,False,0.9937463564473352,False,python classbench_run.py -i 4 -t 1 -n 0.100000 -r 1,CR_4_1_1_0.100000,1.6077661514282229
4,1,0.1,10,199488,True,True,cos(t)/(exp(0.09*t**2) + 0.18),-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(t),exp(-pi*t/10 + t**(5*pi/8))*cos(t),False,False,False,,False,,0,0.8801568435122279,False,0.9719891824481224,False,python classbench_run.py -i 4 -t 1 -n 0.100000 -r 10,CR_4_1_10_0.100000,2.292872905731201
4,2,0.0,1,198253,True,True,-t**3*exp(-1.1*t) - 0.08*t + 0.92,-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*sin(t + 2*pi/5),exp(-pi*t/10 + t**(5*pi/8))*sin(t + 2*pi/5),False,False,False,,False,,0,0.9922558518046732,False,0.9942995973751902,False,python classbench_run.py -i 4 -t 2 -n 0.000000 -r 1,CR_4_2_1_0.000000,1.4367730617523191
4,2,0.0,10,199615,True,True,1.06*((0.22 + exp(-0.13*t**2))**2 - 0.44)**2 - 0.24,-exp(-4*pi*t/9) + exp(-pi*t/10)*cos(2*pi*t/9 + pi/10),exp(pi*t/3)*cos(pi*(2*t/9 + 1/10)),False,False,False,,False,,0,0.8790506797650276,False,0.9736635300510604,False,python classbench_run.py -i 4 -t 2 -n 0.000000 -r 10,CR_4_2_10_0.000000,2.2377426624298096
4,2,0.001,1,199701,True,True,-t**3*exp(-1.11*t) - 0.1*t + 0.96,-exp(-3*pi*t/8) + exp(-pi*t/10)*sin(t + 2*pi/5),exp(2*pi*t/7)*sin(t + 2*pi/5),False,False,False,,False,,0,0.9947169720664332,False,0.9935292722333532,False,python classbench_run.py -i 4 -t 2 -n 0.001000 -r 1,CR_4_2_1_0.001000,1.4212050437927246
4,2,0.001,10,199377,True,True,3.48*(0.37 - exp(-0.11*t**2))**2 - 0.43,-exp(-4*pi*t/9) + exp(-pi*t/10)*cos(2*pi*t/9 + pi/10),exp(pi*t/3)*cos(pi*(2*t/9 + 1/10)),False,False,False,,False,,0,0.91615904009137,False,0.9724111416500694,False,python classbench_run.py -i 4 -t 2 -n 0.001000 -r 10,CR_4_2_10_0.001000,1.7853312492370603
4,2,0.01,1,198106,True,True,0.99 - exp(0.99*cos(0.99*t - 3.44)/t),-exp(-3*pi*t/8) + exp(-pi*t/10)*sin(t + 2*pi/5),exp(2*pi*t/7)*sin(t + 2*pi/5),False,False,False,,False,,0,0.9820703344990916,False,-3.554447847992596,False,python classbench_run.py -i 4 -t 2 -n 0.010000 -r 1,CR_4_2_1_0.010000,1.685894250869751
4,2,0.01,10,199413,True,True,2.61*(0.34 - exp(-0.12*t**2))**2 - 0.26,-exp(-4*pi*t/9) + exp(-pi*t/10)*cos(2*pi*t/9 + pi/10),exp(pi*t/3)*cos(pi*(2*t/9 + 1/10)),False,False,False,,False,,0,0.91483329467194,False,0.9885844711987084,False,python classbench_run.py -i 4 -t 2 -n 0.010000 -r 10,CR_4_2_10_0.010000,2.2262651920318604
4,2,0.1,1,199300,True,True,cos(t*(0.17 + exp(-t*(0.06*t + 0.09)))),,,,,,Unknown error,False,,-1,0.9910329108210684,False,0.996311065307528,False,python classbench_run.py -i 4 -t 2 -n 0.100000 -r 1,CR_4_2_1_0.100000,2.0042271614074707
4,2,0.1,10,198099,True,True,cos(4.13 - 2.89*exp(-0.13*t**2)) + 0.6,,,,,,Unknown error,False,,-1,0.9296765197988984,False,0.9536166795045912,False,python classbench_run.py -i 4 -t 2 -n 0.100000 -r 10,CR_4_2_10_0.100000,2.115911960601806
4,3,0.0,1,199912,True,True,0.86*log(1 + cos(1.05*t + 0.21/t)/t),-0.3*cos(t) + exp(-pi*t/10)*cos(t + pi/10),3.5*exp(-pi*t/10)*cos(t + pi/10)/cos(t),False,False,False,,False,,0,0.4932788779726544,False,0.8738408560061621,False,python classbench_run.py -i 4 -t 3 -n 0.000000 -r 1,CR_4_3_1_0.000000,3.604282140731811
4,3,0.0,10,198480,True,True,1.92*(-0.21 + exp(-0.62*t))**0.5 - 0.78,-exp(-3*pi*t/8) + exp(-pi*t/10)*cos(pi*t/4),exp(2*pi*t/7)*cos(pi*t/4),False,False,False,,False,,0,0.8692639013784779,False,0.9455131716466592,False,python classbench_run.py -i 4 -t 3 -n 0.000000 -r 10,CR_4_3_10_0.000000,1.909956932067871
4,3,0.001,1,199000,True,True,-1.07*cos(1.13*t - 3.69 + 0.51/(0.45*t + 0.2))/t,-0.3*cos(t) + exp(-pi*t/10)*cos(t + pi/10),3.5*exp(-pi*t/10)*cos(t + pi/10)/cos(t),False,False,False,,False,,0,-172.83358013236014,False,0.7126948598381155,False,python classbench_run.py -i 4 -t 3 -n 0.001000 -r 1,CR_4_3_1_0.001000,3.912137985229492
4,3,0.001,10,199360,True,True,-exp(-0.36*t)*sin(t - 1.35),-exp(-pi*t/8)*cos(t + pi/10) + exp(-pi*t/10)*cos(t + pi/10),1,False,False,True,,True,-exp(-0.4*t)*sin(t - 1.3),6,0.9596075661216312,False,,False,python classbench_run.py -i 4 -t 3 -n 0.001000 -r 10,CR_4_3_10_0.001000,3.3864760398864746
4,3,0.01,1,199258,True,True,0.87/(1.09*t/cos(1.09*t) + 0.7),-0.3*cos(t) + exp(-pi*t/10)*cos(t + pi/10),3.5*exp(-pi*t/10)*cos(t + pi/10)/cos(t),False,False,False,,False,,0,0.9835555204048252,False,0.9887989903171962,False,python classbench_run.py -i 4 -t 3 -n 0.010000 -r 1,CR_4_3_1_0.010000,9.176771879196169
4,3,0.01,10,198463,True,True,-sin(t*(0.78 - 2.15*exp(-0.78*t)))/t,-exp(-pi*t**(5*pi/8)/3) + exp(-pi*t/10)*cos(pi*t/4),exp(-pi*t/10 + t**(5*pi/8))*cos(pi*t/4),False,False,False,,False,,0,0.9555732633951416,False,0.9849117005287849,False,python classbench_run.py -i 4 -t 3 -n 0.010000 -r 10,CR_4_3_10_0.010000,2.0317327976226807
4,3,0.1,1,199011,True,True,1/(1.23*t/cos(t + 0.22) + 0.8),,,,,,Unknown error,False,,-1,0.9828286554013196,False,0.9907351835306836,False,python classbench_run.py -i 4 -t 3 -n 0.100000 -r 1,CR_4_3_1_0.100000,7.873114824295044
4,3,0.1,10,198782,True,True,sin(t*exp(-0.14*t) + 2.91) + 0.76,,,,,,Unknown error,False,,-1,0.8663003843850716,False,-1.935940928383764,False,python classbench_run.py -i 4 -t 3 -n 0.100000 -r 10,CR_4_3_10_0.100000,3.8263537883758545
4,4,0.0,1,198665,True,True,5.91*cos(1.4*t)/(4.91*t + 5.26),-exp(-5*pi*t/7) + exp(-pi*t/10)*cos(4*pi*t/9),exp(5*pi*t/8)*cos(4*pi*t/9),False,False,False,,False,,0,0.9679986096891676,False,0.9724551136098352,False,python classbench_run.py -i 4 -t 4 -n 0.000000 -r 1,CR_4_4_1_0.000000,1.6585259437561035
4,4,0.0,10,199307,True,True,(1.02 - t)*exp(-t*(0.45*t - 0.49)),-exp(-pi*t/8)*cos(t) + exp(-pi*t/10)*cos(t),1,False,False,True,,True,exp(-0.4*t)*cos(t),5,0.885314310019748,False,0.9988899974687472,False,python classbench_run.py -i 4 -t 4 -n 0.000000 -r 10,CR_4_4_10_0.000000,1.2115001678466797
4,4,0.001,1,198344,True,True,5.91*cos(1.4*t)/(4.91*t + 5.26),-exp(-5*pi*t/7) + exp(-pi*t/10)*cos(4*pi*t/9),exp(5*pi*t/8)*cos(4*pi*t/9),False,False,False,,False,,0,0.968001857543975,False,0.9679479267682782,False,python classbench_run.py -i 4 -t 4 -n 0.001000 -r 1,CR_4_4_1_0.001000,1.6652960777282717
